Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
A classifier has 64 true positives and 58 false positives. What is its precision (rounded to 2 decimal places)?,0.42,0.67,0.52,0.32,C,Precision = TP / (TP + FP) = 64 / (64 + 58) = 0.52.,ML – Machine Learning,Model Evaluation
"A classifier has precision 0.65 and recall 0.80 (from 184 TP, 97 FP, 45 FN). What is its F1 score (rounded to 2 decimal places)?",0.72,0.52,0.42,0.57,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.65×0.80)/(0.65+0.80) = 0.72.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a metric that combines precision and recall into a single value using their harmonic mean""?",the F1 score,a confusion matrix,recall (in ML),AUC (Area Under the Curve),A,The description matches the F1 score: a metric that combines precision and recall into a single value using their harmonic mean,ML – Machine Learning,Model Evaluation
What is elastic net regression?,"a cross-validation technique where data is divided into k subsets, with each subset used once as a test set",a large visual database used for training and benchmarking image classification and object detection models,a regression technique that combines both L1 and L2 regularisation penalties,a technique used to address class imbalance by generating synthetic examples of the minority class,C,elastic net regression is: a regression technique that combines both L1 and L2 regularisation penalties,ML – Machine Learning,Regression
"A classifier has precision 0.73 and recall 0.89 (from 198 TP, 74 FP, 24 FN). What is its F1 score (rounded to 2 decimal places)?",0.80,0.70,0.60,0.65,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.73×0.89)/(0.73+0.89) = 0.80.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a classification task involving exactly two possible output classes, such as spam or not spam"".",binary classification,a Gini index (in decision trees),Naive Bayes classifier,a Gaussian (RBF) kernel,A,"binary classification refers to: a classification task involving exactly two possible output classes, such as spam or not spam",ML – Machine Learning,Classification
A classifier has 196 true positives and 81 false negatives. What is its recall (rounded to 2 decimal places)?,0.41,0.91,0.71,0.56,C,Recall = TP / (TP + FN) = 196 / (196 + 81) = 0.71.,ML – Machine Learning,Model Evaluation
What is a residual (in regression)?,an ensemble learning method that combines multiple decision trees to improve prediction accuracy,a technique used to address class imbalance by increasing the number of examples in the minority class,"the process of scaling numerical data to a common range, often between 0 and 1, to improve model performance",the difference between an observed value and the value predicted by a regression model,D,a residual (in regression) is: the difference between an observed value and the value predicted by a regression model,ML – Machine Learning,Regression
Which statement correctly describes k-fold cross-validation?,"a standard, publicly available dataset used to compare the performance of different machine learning models",a statistical model used to represent systems that are assumed to follow a Markov process with unobserved (hidden) states,"a layer in a neural network that applies filters to detect patterns such as edges or textures, commonly used in image processing","a cross-validation technique where data is divided into k subsets, with each subset used once as a test set",D,"By definition, k-fold cross-validation is: a cross-validation technique where data is divided into k subsets, with each subset used once as a test set",ML – Machine Learning,ML Basics
A classifier has 41 true positives and 59 false positives. What is its precision (rounded to 2 decimal places)?,0.26,0.51,0.56,0.41,D,Precision = TP / (TP + FP) = 41 / (41 + 59) = 0.41.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a statistical measure indicating how well a regression model's predictions approximate the actual data""?",R-squared (coefficient of determination),AUC (Area Under the Curve),precision (in ML),a confusion matrix,A,The description matches R-squared (coefficient of determination): a statistical measure indicating how well a regression model's predictions approximate the actual data,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor""?",grid search,missing data imputation,boosting,standardisation (in ML),C,"The description matches boosting: an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",ML – Machine Learning,ML Basics
A classifier has 125 true positives and 43 false positives. What is its precision (rounded to 2 decimal places)?,0.84,0.74,0.44,0.64,B,Precision = TP / (TP + FP) = 125 / (125 + 43) = 0.74.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""the process of adjusting the range of independent variables in a dataset, often required before applying certain algorithms""?",hyperparameter tuning,feature scaling,batch normalisation,missing data imputation,B,"The description matches feature scaling: the process of adjusting the range of independent variables in a dataset, often required before applying certain algorithms",ML – Machine Learning,ML Basics
"A classifier has precision 0.77 and recall 0.70 (from 178 TP, 52 FP, 78 FN). What is its F1 score (rounded to 2 decimal places)?",0.73,0.53,0.58,0.63,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.77×0.70)/(0.77+0.70) = 0.73.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""an individual measurable property or characteristic used as input to a machine learning model""?",deep learning,a decision boundary,boosting,a feature (in ML),D,The description matches a feature (in ML): an individual measurable property or characteristic used as input to a machine learning model,ML – Machine Learning,ML Basics
"Which term matches this description: ""a type of supervised learning task where the goal is to assign inputs into predefined categories or classes""?",a Gaussian (RBF) kernel,a classification problem,a kernel trick (in SVM),information gain (in decision trees),B,The description matches a classification problem: a type of supervised learning task where the goal is to assign inputs into predefined categories or classes,ML – Machine Learning,Classification
"Fill in the blank: ______ refers to ""an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions"".",k-nearest neighbours (KNN),a hyperplane (in ML),a bagging classifier,a kernel trick (in SVM),C,a bagging classifier refers to: an ensemble method that trains multiple instances of a model on different bootstrapped subsets of data and averages their predictions,ML – Machine Learning,Classification
A classifier has 121 true positives and 48 false negatives. What is its recall (rounded to 2 decimal places)?,0.62,0.72,0.82,0.57,B,Recall = TP / (TP + FN) = 121 / (121 + 48) = 0.72.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a machine learning technique that combines predictions from multiple models to improve overall performance""?",one-hot encoding,ensemble learning,standardisation (in ML),missing data imputation,B,The description matches ensemble learning: a machine learning technique that combines predictions from multiple models to improve overall performance,ML – Machine Learning,ML Basics
A classifier has 39 true positives and 13 false negatives. What is its recall (rounded to 2 decimal places)?,1.00,0.75,0.65,0.45,B,Recall = TP / (TP + FN) = 39 / (39 + 13) = 0.75.,ML – Machine Learning,Model Evaluation
