Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
A shopkeeper buys an item for ₹4967 and sells it at a 40% profit. What is the selling price?,6934,6874,6954,7034,C,Profit amount = 40% of 4967 = ₹1987. Selling price = 4967 + 1987 = ₹6954.,Aptitude,Profit and Loss
Find the Compound Interest on ₹2673 at 5% per annum for 3 years (compounded annually).,571,521,271,421,D,Amount = P(1+R/100)^T = 2673(1+5/100)^3 ≈ ₹3094. CI = Amount − P = ₹421.,Aptitude,Compound Interest
Find the Compound Interest on ₹9964 at 20% per annum for 3 years (compounded annually).,7274,7304,7254,7404,C,Amount = P(1+R/100)^T = 9964(1+20/100)^3 ≈ ₹17218. CI = Amount − P = ₹7254.,Aptitude,Compound Interest
Find the Simple Interest on ₹5621 at 4% per annum for 4 years.,1099,899,599,949,B,SI = (P × R × T)/100 = (5621 × 4 × 4)/100 = ₹899.,Aptitude,Simple Interest
Find the Simple Interest on ₹1391 at 8% per annum for 5 years.,556,656,506,856,A,SI = (P × R × T)/100 = (1391 × 8 × 5)/100 = ₹556.,Aptitude,Simple Interest
"A can complete a piece of work in 4 days and B can complete it in 15 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.16,4.66,1.16,2.66,A,Combined rate = 1/4 + 1/15. Time together = (4×15)/(4+15) = 3.16 days.,Aptitude,Time and Work
Find the Simple Interest on ₹38701 at 9% per annum for 3 years.,10349,10649,10449,10549,C,SI = (P × R × T)/100 = (38701 × 9 × 3)/100 = ₹10449.,Aptitude,Simple Interest
Find the Compound Interest on ₹13486 at 5% per annum for 2 years (compounded annually).,1532,1482,1232,1382,D,Amount = P(1+R/100)^T = 13486(1+5/100)^2 ≈ ₹14868. CI = Amount − P = ₹1382.,Aptitude,Compound Interest
Find the Simple Interest on ₹42494 at 7% per annum for 5 years.,14823,14673,14873,14773,C,SI = (P × R × T)/100 = (42494 × 7 × 5)/100 = ₹14873.,Aptitude,Simple Interest
"Find the average of these numbers: 34, 99, 50, 98, 86, 86, 44.",72,74,71,69,C,"Sum = 497, Count = 7, Average = 497/7 = 71.",Aptitude,Averages
"A can complete a piece of work in 11 days and B can complete it in 17 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.68,6.18,5.18,8.18,A,Combined rate = 1/11 + 1/17. Time together = (11×17)/(11+17) = 6.68 days.,Aptitude,Time and Work
Find the Compound Interest on ₹19746 at 20% per annum for 3 years (compounded annually).,14525,14375,14475,14355,B,Amount = P(1+R/100)^T = 19746(1+20/100)^3 ≈ ₹34121. CI = Amount − P = ₹14375.,Aptitude,Compound Interest
Find the Compound Interest on ₹8885 at 5% per annum for 2 years (compounded annually).,1011,811,911,931,C,Amount = P(1+R/100)^T = 8885(1+5/100)^2 ≈ ₹9796. CI = Amount − P = ₹911.,Aptitude,Compound Interest
Find the Simple Interest on ₹49562 at 5% per annum for 6 years.,14869,14669,14769,14969,A,SI = (P × R × T)/100 = (49562 × 5 × 6)/100 = ₹14869.,Aptitude,Simple Interest
Find the Simple Interest on ₹47819 at 6% per annum for 4 years.,11477,11427,11377,11677,A,SI = (P × R × T)/100 = (47819 × 6 × 4)/100 = ₹11477.,Aptitude,Simple Interest
Find the Simple Interest on ₹44460 at 4% per annum for 5 years.,8592,8892,8842,8792,B,SI = (P × R × T)/100 = (44460 × 4 × 5)/100 = ₹8892.,Aptitude,Simple Interest
"Two numbers are in the ratio 10:6. If their sum is 144, find the larger number.",75,90,95,93,B,Total parts = 10+6 = 16. Each part = 144/16 = 9. Larger number = 10 × 9 = 90.,Aptitude,Ratios
A vehicle covers 660 km at a speed of 110 km/h. How long does it take?,7,4,9,6,D,Distance = Speed × Time = 110 × 6 = 660 km. So the answer is 6 hours.,Aptitude,Time and Distance
A quantity of 784 is increased by 5%. What is the new value?,828,823,818,808,B,"5% of 784 = 39. Since it increased, new value = 784 + 39 = 823.",Aptitude,Percentage
"Find the average of these numbers: 99, 91, 33, 36, 83, 42.",65,63,64,62,C,"Sum = 384, Count = 6, Average = 384/6 = 64.",Aptitude,Averages
A quantity of 107 is increased by 40%. What is the new value?,150,165,145,130,A,"40% of 107 = 43. Since it increased, new value = 107 + 43 = 150.",Aptitude,Percentage
"Two numbers are in the ratio 8:9. If their sum is 170, find the larger number.",100,90,87,75,B,Total parts = 8+9 = 17. Each part = 170/17 = 10. Larger number = 9 × 10 = 90.,Aptitude,Ratios
What is the HCF (Highest Common Factor) of 39 and 57?,3,6,4,1,A,"HCF(39,57) = 3.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹2697 and sells it at a 50% loss. What is the selling price?,1299,1379,1349,1319,C,Loss amount = 50% of 2697 = ₹1348. Selling price = 2697 - 1348 = ₹1349.,Aptitude,Profit and Loss
A vehicle travels at 43 km/h for 9 hours. What distance does it cover?,387,392,386,390,A,Distance = Speed × Time = 43 × 9 = 387 km. So the answer is 387 km.,Aptitude,Time and Distance
What is the HCF (Highest Common Factor) of 6 and 20?,2,6,3,5,A,"HCF(6,20) = 2.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹2868 and sells it at a 10% profit. What is the selling price?,3135,3175,3205,3155,D,Profit amount = 10% of 2868 = ₹287. Selling price = 2868 + 287 = ₹3155.,Aptitude,Profit and Loss
A shopkeeper buys an item for ₹661 and sells it at a 40% profit. What is the selling price?,955,875,845,925,D,Profit amount = 40% of 661 = ₹264. Selling price = 661 + 264 = ₹925.,Aptitude,Profit and Loss
Find the Compound Interest on ₹4381 at 5% per annum for 2 years (compounded annually).,429,549,599,449,D,Amount = P(1+R/100)^T = 4381(1+5/100)^2 ≈ ₹4830. CI = Amount − P = ₹449.,Aptitude,Compound Interest
"Find the average of these numbers: 12, 75, 72, 23, 48.",48,43,46,41,C,"Sum = 230, Count = 5, Average = 230/5 = 46.",Aptitude,Averages
"Two numbers are in the ratio 10:7. If their sum is 68, find the larger number.",45,40,50,25,B,Total parts = 10+7 = 17. Each part = 68/17 = 4. Larger number = 10 × 4 = 40.,Aptitude,Ratios
"Find the average of these numbers: 19, 20, 31, 38.",25,28,27,22,C,"Sum = 108, Count = 4, Average = 108/4 = 27.",Aptitude,Averages
A vehicle travels at 118 km/h for 6 hours. What distance does it cover?,705,708,713,703,B,Distance = Speed × Time = 118 × 6 = 708 km. So the answer is 708 km.,Aptitude,Time and Distance
"Find the average of these numbers: 28, 77, 84.",63,65,64,60,A,"Sum = 189, Count = 3, Average = 189/3 = 63.",Aptitude,Averages
Find the Simple Interest on ₹12477 at 7% per annum for 5 years.,4567,4367,4267,4467,B,SI = (P × R × T)/100 = (12477 × 7 × 5)/100 = ₹4367.,Aptitude,Simple Interest
A quantity of 581 is increased by 10%. What is the new value?,659,654,639,624,C,"10% of 581 = 58. Since it increased, new value = 581 + 58 = 639.",Aptitude,Percentage
Find the Simple Interest on ₹9690 at 6% per annum for 2 years.,1463,1163,1063,1213,B,SI = (P × R × T)/100 = (9690 × 6 × 2)/100 = ₹1163.,Aptitude,Simple Interest
Find the Simple Interest on ₹29617 at 7% per annum for 5 years.,10416,10366,10466,10666,B,SI = (P × R × T)/100 = (29617 × 7 × 5)/100 = ₹10366.,Aptitude,Simple Interest
A vehicle covers 315 km at a speed of 45 km/h. How long does it take?,2,12,7,8,C,Distance = Speed × Time = 45 × 7 = 315 km. So the answer is 7 hours.,Aptitude,Time and Distance
A shopkeeper buys an item for ₹1688 and sells it at a 15% profit. What is the selling price?,1941,2021,1911,1971,A,Profit amount = 15% of 1688 = ₹253. Selling price = 1688 + 253 = ₹1941.,Aptitude,Profit and Loss
"A can complete a piece of work in 9 days and B can complete it in 7 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.94,5.94,2.94,4.44,A,Combined rate = 1/9 + 1/7. Time together = (9×7)/(9+7) = 3.94 days.,Aptitude,Time and Work
Find the Compound Interest on ₹16825 at 10% per annum for 3 years (compounded annually).,5589,5419,5569,5719,C,Amount = P(1+R/100)^T = 16825(1+10/100)^3 ≈ ₹22394. CI = Amount − P = ₹5569.,Aptitude,Compound Interest
What is the LCM (Least Common Multiple) of 21 and 26?,547,549,546,543,C,"LCM(21,26) = (21×26)/HCF(21,26) = 546.",Aptitude,LCM and HCF
"A can complete a piece of work in 16 days and B can complete it in 8 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.83,3.33,6.33,5.33,D,Combined rate = 1/16 + 1/8. Time together = (16×8)/(16+8) = 5.33 days.,Aptitude,Time and Work
"A can complete a piece of work in 12 days and B can complete it in 18 days. Working together, how many days will they take (rounded to 2 decimal places)?",8.20,7.20,6.20,6.70,B,Combined rate = 1/12 + 1/18. Time together = (12×18)/(12+18) = 7.20 days.,Aptitude,Time and Work
"Two numbers are in the ratio 9:6. If their sum is 225, find the larger number.",132,138,135,125,C,Total parts = 9+6 = 15. Each part = 225/15 = 15. Larger number = 9 × 15 = 135.,Aptitude,Ratios
A vehicle covers 658 km at a speed of 94 km/h. How long does it take?,5,6,7,4,C,Distance = Speed × Time = 94 × 7 = 658 km. So the answer is 7 hours.,Aptitude,Time and Distance
A quantity of 783 is increased by 50%. What is the new value?,1190,1195,1175,1185,C,"50% of 783 = 392. Since it increased, new value = 783 + 392 = 1175.",Aptitude,Percentage
"A can complete a piece of work in 10 days and B can complete it in 13 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.15,5.15,5.65,4.65,C,Combined rate = 1/10 + 1/13. Time together = (10×13)/(10+13) = 5.65 days.,Aptitude,Time and Work
"Two numbers are in the ratio 6:12. If their sum is 342, find the larger number.",223,231,228,213,C,Total parts = 6+12 = 18. Each part = 342/18 = 19. Larger number = 12 × 19 = 228.,Aptitude,Ratios
"A can complete a piece of work in 17 days and B can complete it in 14 days. Working together, how many days will they take (rounded to 2 decimal places)?",8.68,6.68,9.68,7.68,D,Combined rate = 1/17 + 1/14. Time together = (17×14)/(17+14) = 7.68 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹2597 and sells it at a 40% loss. What is the selling price?,1558,1608,1638,1578,A,Loss amount = 40% of 2597 = ₹1039. Selling price = 2597 - 1039 = ₹1558.,Aptitude,Profit and Loss
Find the Simple Interest on ₹6280 at 8% per annum for 3 years.,1507,1707,1457,1407,A,SI = (P × R × T)/100 = (6280 × 8 × 3)/100 = ₹1507.,Aptitude,Simple Interest
Find the Compound Interest on ₹3643 at 20% per annum for 3 years (compounded annually).,2802,2702,2652,2552,C,Amount = P(1+R/100)^T = 3643(1+20/100)^3 ≈ ₹6295. CI = Amount − P = ₹2652.,Aptitude,Compound Interest
A quantity of 71 is decreased by 5%. What is the new value?,82,67,47,87,B,"5% of 71 = 4. Since it decreased, new value = 71 - 4 = 67.",Aptitude,Percentage
Find the Simple Interest on ₹11705 at 10% per annum for 4 years.,4632,4882,4682,4982,C,SI = (P × R × T)/100 = (11705 × 10 × 4)/100 = ₹4682.,Aptitude,Simple Interest
"A can complete a piece of work in 5 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.81,3.81,5.81,4.31,B,Combined rate = 1/5 + 1/16. Time together = (5×16)/(5+16) = 3.81 days.,Aptitude,Time and Work
"Find the average of these numbers: 15, 42, 27, 79, 94, 21, 58.",48,43,53,46,A,"Sum = 336, Count = 7, Average = 336/7 = 48.",Aptitude,Averages
What is the LCM (Least Common Multiple) of 3 and 25?,75,79,71,72,A,"LCM(3,25) = (3×25)/HCF(3,25) = 75.",Aptitude,LCM and HCF
"Find the average of these numbers: 14, 51, 55, 45, 36, 91, 10, 42.",40,42,43,46,C,"Sum = 344, Count = 8, Average = 344/8 = 43.",Aptitude,Averages
"A can complete a piece of work in 19 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",9.19,8.69,8.19,10.69,B,Combined rate = 1/19 + 1/16. Time together = (19×16)/(19+16) = 8.69 days.,Aptitude,Time and Work
"Two numbers are in the ratio 10:4. If their sum is 238, find the larger number.",155,160,167,170,D,Total parts = 10+4 = 14. Each part = 238/14 = 17. Larger number = 10 × 17 = 170.,Aptitude,Ratios
"A can complete a piece of work in 18 days and B can complete it in 7 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.04,7.04,4.04,5.04,D,Combined rate = 1/18 + 1/7. Time together = (18×7)/(18+7) = 5.04 days.,Aptitude,Time and Work
"A can complete a piece of work in 18 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.91,2.41,1.91,3.91,D,Combined rate = 1/18 + 1/5. Time together = (18×5)/(18+5) = 3.91 days.,Aptitude,Time and Work
A vehicle covers 495 km at a speed of 55 km/h. How long does it take?,4,12,14,9,D,Distance = Speed × Time = 55 × 9 = 495 km. So the answer is 9 hours.,Aptitude,Time and Distance
"Two numbers are in the ratio 5:6. If their sum is 55, find the larger number.",40,30,20,35,B,Total parts = 5+6 = 11. Each part = 55/11 = 5. Larger number = 6 × 5 = 30.,Aptitude,Ratios
"Two numbers are in the ratio 7:8. If their sum is 165, find the larger number.",85,103,88,78,C,Total parts = 7+8 = 15. Each part = 165/15 = 11. Larger number = 8 × 11 = 88.,Aptitude,Ratios
Find the Compound Interest on ₹1505 at 20% per annum for 2 years (compounded annually).,662,762,712,642,A,Amount = P(1+R/100)^T = 1505(1+20/100)^2 ≈ ₹2167. CI = Amount − P = ₹662.,Aptitude,Compound Interest
"Two numbers are in the ratio 9:11. If their sum is 260, find the larger number.",128,146,143,148,C,Total parts = 9+11 = 20. Each part = 260/20 = 13. Larger number = 11 × 13 = 143.,Aptitude,Ratios
"Find the average of these numbers: 85, 60, 43, 77, 74, 96, 69.",70,72,74,69,B,"Sum = 504, Count = 7, Average = 504/7 = 72.",Aptitude,Averages
A quantity of 386 is increased by 50%. What is the new value?,579,589,599,574,A,"50% of 386 = 193. Since it increased, new value = 386 + 193 = 579.",Aptitude,Percentage
"Two numbers are in the ratio 12:3. If their sum is 90, find the larger number.",75,72,82,77,B,Total parts = 12+3 = 15. Each part = 90/15 = 6. Larger number = 12 × 6 = 72.,Aptitude,Ratios
A vehicle covers 155 km at a speed of 31 km/h. How long does it take?,8,7,5,4,C,Distance = Speed × Time = 31 × 5 = 155 km. So the answer is 5 hours.,Aptitude,Time and Distance
Find the Simple Interest on ₹33054 at 5% per annum for 4 years.,6411,6811,6611,6311,C,SI = (P × R × T)/100 = (33054 × 5 × 4)/100 = ₹6611.,Aptitude,Simple Interest
A vehicle covers 60 km in 1 hours. What is its speed?,59,55,63,60,D,Distance = Speed × Time = 60 × 1 = 60 km. So the answer is 60 km/h.,Aptitude,Time and Distance
A vehicle travels at 28 km/h for 1 hours. What distance does it cover?,26,28,27,30,B,Distance = Speed × Time = 28 × 1 = 28 km. So the answer is 28 km.,Aptitude,Time and Distance
Find the Simple Interest on ₹18362 at 4% per annum for 4 years.,2838,2738,3238,2938,D,SI = (P × R × T)/100 = (18362 × 4 × 4)/100 = ₹2938.,Aptitude,Simple Interest
"A can complete a piece of work in 17 days and B can complete it in 6 days. Working together, how many days will they take (rounded to 2 decimal places)?",5.93,2.93,2.43,4.43,D,Combined rate = 1/17 + 1/6. Time together = (17×6)/(17+6) = 4.43 days.,Aptitude,Time and Work
Find the Simple Interest on ₹47464 at 9% per annum for 4 years.,16787,17287,17037,17087,D,SI = (P × R × T)/100 = (47464 × 9 × 4)/100 = ₹17087.,Aptitude,Simple Interest
Find the Compound Interest on ₹15844 at 10% per annum for 2 years (compounded annually).,3377,3177,3307,3327,D,Amount = P(1+R/100)^T = 15844(1+10/100)^2 ≈ ₹19171. CI = Amount − P = ₹3327.,Aptitude,Compound Interest
"Two numbers are in the ratio 5:4. If their sum is 162, find the larger number.",93,75,80,90,D,Total parts = 5+4 = 9. Each part = 162/9 = 18. Larger number = 5 × 18 = 90.,Aptitude,Ratios
A quantity of 208 is decreased by 12%. What is the new value?,183,188,203,193,A,"12% of 208 = 25. Since it decreased, new value = 208 - 25 = 183.",Aptitude,Percentage
Find the Compound Interest on ₹15194 at 10% per annum for 3 years (compounded annually).,5009,5079,4879,5029,D,Amount = P(1+R/100)^T = 15194(1+10/100)^3 ≈ ₹20223. CI = Amount − P = ₹5029.,Aptitude,Compound Interest
"Two numbers are in the ratio 10:9. If their sum is 361, find the larger number.",200,195,193,190,D,Total parts = 10+9 = 19. Each part = 361/19 = 19. Larger number = 10 × 19 = 190.,Aptitude,Ratios
A quantity of 877 is decreased by 50%. What is the new value?,439,429,454,459,A,"50% of 877 = 438. Since it decreased, new value = 877 - 438 = 439.",Aptitude,Percentage
A quantity of 657 is increased by 50%. What is the new value?,1005,985,980,1000,B,"50% of 657 = 328. Since it increased, new value = 657 + 328 = 985.",Aptitude,Percentage
Find the Compound Interest on ₹18010 at 5% per annum for 3 years (compounded annually).,2819,2839,2789,2939,B,Amount = P(1+R/100)^T = 18010(1+5/100)^3 ≈ ₹20849. CI = Amount − P = ₹2839.,Aptitude,Compound Interest
"Find the average of these numbers: 28, 47, 78, 27, 88, 26.",44,49,52,50,B,"Sum = 294, Count = 6, Average = 294/6 = 49.",Aptitude,Averages
