Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Fill in the blank: ______ refers to ""a noun that names a specific person, place, or thing and begins with a capital letter"".",a pronoun,a countable noun,a conjunction,a proper noun,D,"a proper noun refers to: a noun that names a specific person, place, or thing and begins with a capital letter",English Subjects,Parts of Speech
Choose the correct article to fill the blank: '___ car',a,the,an,no article,A,"'car' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
"Identify the correctly completed sentence's tense: ""Water boils at 100 degrees Celsius."" — which tense is used?",Simple Future,Past Continuous,Simple Present,Future Perfect,C,"The sentence ""Water boils at 100 degrees Celsius."" is written in the Simple Present tense.",English Subjects,Tenses
'adore' is a synonym of which word?,serious,true,build,love,D,'adore' is similar in meaning to 'love'.,English Subjects,Synonyms
Which article correctly precedes the word 'European'?,a,the,no article,an,A,"'European' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which article correctly precedes the word 'jacket'?,the,a,no article,an,B,"'jacket' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is opposite in meaning to 'lose'?,win,left,wet,gather,A,'win' is opposite in meaning to 'lose'.,English Subjects,Antonyms
Which word is a antonym of 'high'?,dark,low,narrow,weak,B,'low' is opposite in meaning to 'high'.,English Subjects,Antonyms
'massive' is a synonym of which word?,help,rude,full,heavy,D,'massive' is similar in meaning to 'heavy'.,English Subjects,Synonyms
Which word is opposite in meaning to 'slow'?,fast,public,succeed,up,A,'fast' is opposite in meaning to 'slow'.,English Subjects,Antonyms
'scatter' is a antonym of which word?,rich,gather,light,high,B,'scatter' is opposite in meaning to 'gather'.,English Subjects,Antonyms
'fearless' is a synonym of which word?,cruel,brave,careful,loud,B,'fearless' is similar in meaning to 'brave'.,English Subjects,Synonyms
Which word is similar in meaning to 'dash'?,narrow,begin,strong,run,D,'run' is similar in meaning to 'dash'.,English Subjects,Synonyms
'sorrowful' is a synonym of which word?,sad,kind,cry,answer,A,'sorrowful' is similar in meaning to 'sad'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'small':,simple,impoverished,harsh,tiny,D,'tiny' is similar in meaning to 'small'.,English Subjects,Synonyms
What is a common noun?,"a word that expresses an action, occurrence, or state of being","a word (a, an, the) used before a noun to specify definiteness","a verb that does not require a direct object, e.g. 'She sleeps.'","a noun that names a general person, place, or thing",D,"a common noun is: a noun that names a general person, place, or thing",English Subjects,Parts of Speech
Which word is similar in meaning to 'display'?,close,unknown,rude,show,D,'show' is similar in meaning to 'display'.,English Subjects,Synonyms
Which word is opposite in meaning to 'cold'?,laugh,true,hot,high,C,'hot' is opposite in meaning to 'cold'.,English Subjects,Antonyms
"Identify the correctly completed sentence's tense: ""She has lost her keys somewhere in the house."" — which tense is used?",Simple Past,Simple Future,Present Continuous,Present Perfect,D,"The sentence ""She has lost her keys somewhere in the house."" is written in the Present Perfect tense.",English Subjects,Tenses
"Fill in the blank: ______ refers to ""a noun that can be counted and has both singular and plural forms"".",an interjection,an uncountable noun,a noun,a countable noun,D,a countable noun refers to: a noun that can be counted and has both singular and plural forms,English Subjects,Parts of Speech
"Fill in the blank: ______ refers to ""a noun that names a general person, place, or thing"".",a proper noun,a verb,a common noun,a collective noun,C,"a common noun refers to: a noun that names a general person, place, or thing",English Subjects,Parts of Speech
Which word is a antonym of 'genuine'?,dirty,narrow,cruel,fake,D,'fake' is opposite in meaning to 'genuine'.,English Subjects,Antonyms
'low' is a antonym of which word?,high,big,begin,push,A,'low' is opposite in meaning to 'high'.,English Subjects,Antonyms
'enjoy' is a synonym of which word?,small,unknown,safe,like,D,'enjoy' is similar in meaning to 'like'.,English Subjects,Synonyms
Choose the correct article to fill the blank: '___ table',the,a,no article,an,B,"'table' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Choose the word that is opposite in meaning to 'clean':,export,rude,shrink,dirty,D,'dirty' is opposite in meaning to 'clean'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ unicorn',no article,an,the,a,D,"'unicorn' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is a synonym of 'real'?,weep,genuine,discover,uncommon,B,'genuine' is similar in meaning to 'real'.,English Subjects,Synonyms
Which word is a antonym of 'true'?,false,pull,sad,stingy,A,'false' is opposite in meaning to 'true'.,English Subjects,Antonyms
'disagree' is a antonym of which word?,genuine,major,win,agree,D,'disagree' is opposite in meaning to 'agree'.,English Subjects,Antonyms
What is the past perfect tense?,"a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'",B,"the past perfect tense is: a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'",English Subjects,Tenses
"Identify the correctly completed sentence's tense: ""I have read this book twice already."" — which tense is used?",Present Perfect,Simple Future,Simple Present,Present Continuous,A,"The sentence ""I have read this book twice already."" is written in the Present Perfect tense.",English Subjects,Tenses
'display' is a synonym of which word?,dislike,take,rare,show,D,'display' is similar in meaning to 'show'.,English Subjects,Synonyms
Which word is similar in meaning to 'genuine'?,difficult,rich,safe,real,D,'real' is similar in meaning to 'genuine'.,English Subjects,Synonyms
'pessimist' is a antonym of which word?,permit,optimist,high,expand,B,'pessimist' is opposite in meaning to 'optimist'.,English Subjects,Antonyms
'shatter' is a synonym of which word?,cheap,give,take,break,D,'shatter' is similar in meaning to 'break'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'cry':,large,weep,shatter,genuine,B,'weep' is similar in meaning to 'cry'.,English Subjects,Synonyms
Choose the word that is opposite in meaning to 'include':,exclude,hate,rough,cry,A,'exclude' is opposite in meaning to 'include'.,English Subjects,Antonyms
Which word is a synonym of 'close'?,halt,slim,disapprove,near,D,'near' is similar in meaning to 'close'.,English Subjects,Synonyms
Which word is similar in meaning to 'sluggish'?,rich,give,slow,high,C,'slow' is similar in meaning to 'sluggish'.,English Subjects,Synonyms
"Which term matches this description: ""the person, place, or thing that performs the action of the verb""?",a subject in a sentence,a clause,a predicate in a sentence,a simple sentence,A,"The description matches a subject in a sentence: the person, place, or thing that performs the action of the verb",English Subjects,Sentence Structure
"Which verb form correctly completes the sentence: ""We ___ to Paris next summer.""?",will travel,are travelling,travel,travelled,A,"The sentence requires the Simple Future form: 'will travel'. Full sentence: ""We will travel to Paris next summer.""",English Subjects,Tenses
Which word is opposite in meaning to 'cry'?,gather,laugh,expand,humble,B,'laugh' is opposite in meaning to 'cry'.,English Subjects,Antonyms
Which statement correctly describes a proper noun?,"a word (a, an, the) used before a noun to specify definiteness","a word that connects words, phrases, or clauses, such as and, but, or because","a noun that names a specific person, place, or thing and begins with a capital letter","a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'",C,"By definition, a proper noun is: a noun that names a specific person, place, or thing and begins with a capital letter",English Subjects,Parts of Speech
Which word is opposite in meaning to 'low'?,heavy,major,high,begin,C,'high' is opposite in meaning to 'low'.,English Subjects,Antonyms
Which word is a antonym of 'interior'?,light,exterior,retreat,reject,B,'exterior' is opposite in meaning to 'interior'.,English Subjects,Antonyms
'beneficial' is a synonym of which word?,useful,break,brave,light,A,'beneficial' is similar in meaning to 'useful'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'dishonest':,weightless,leap,near,deceitful,D,'deceitful' is similar in meaning to 'dishonest'.,English Subjects,Synonyms
What is a preposition?,"a word that connects words, phrases, or clauses, such as and, but, or because","a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under","a verb that does not require a direct object, e.g. 'She sleeps.'","a word used in place of a noun, such as he, she, it, or they",B,"a preposition is: a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under",English Subjects,Parts of Speech
