Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
What is the Age of Exploration?,a US policy aimed at containing the spread of communism during the Cold War,a period during which European powers explored and colonised previously unknown parts of the world,the British Prime Minister who led the United Kingdom through most of World War II,"the leader of the Soviet Union from the mid-1920s until 1953, known for his totalitarian rule",B,the Age of Exploration is: a period during which European powers explored and colonised previously unknown parts of the world,History,Modern History
In which year did The founding of the Indian National Congress take place (approximately)?,1865,1880,1885,1875,C,The founding of the Indian National Congress took place in approximately 1885.,History,Indian History
"Fill in the blank: ______ refers to ""a Mughal emperor known for his policy of religious tolerance and administrative reforms"".",Akbar the Great,Gopal Krishna Gokhale,Jawaharlal Nehru,Peshwa Baji Rao I,A,Akbar the Great refers to: a Mughal emperor known for his policy of religious tolerance and administrative reforms,History,Indian History
Which statement correctly describes the League of Nations' failure?,an 1863 executive order by Abraham Lincoln that declared freedom for enslaved people in Confederate states,"the process by which colonies gained independence from European colonial powers, especially after World War II","its inability to prevent aggression by major powers, contributing to the outbreak of World War II","the last leader of the Soviet Union, known for his policies of glasnost and perestroika",C,"By definition, the League of Nations' failure is: its inability to prevent aggression by major powers, contributing to the outbreak of World War II",History,Modern History
What is Chandragupta Maurya?,a 21-month period in India during which the government suspended many civil liberties,"the founder of the Maurya Empire, one of the largest empires in ancient Indian history",a war fought between India and Pakistan primarily over the disputed region of Kashmir,"held on 26 January 1950, marking the enforcement of the Constitution of India",B,"Chandragupta Maurya is: the founder of the Maurya Empire, one of the largest empires in ancient Indian history",History,Indian History
What is the Swadeshi Movement?,a British Viceroy of India known for the controversial 1905 partition of Bengal,"a movement encouraging the use of Indian-made goods and boycotting British products, launched after the 1905 Bengal partition","India's second Prime Minister, known for the slogan 'Jai Jawan Jai Kisan'",a 1918 movement led by Gandhi in Gujarat supporting farmers against high taxes during a famine,B,"the Swadeshi Movement is: a movement encouraging the use of Indian-made goods and boycotting British products, launched after the 1905 Bengal partition",History,Indian History
What is the ancient Egyptian civilisation?,"one of the two major ancient Sanskrit epics of India, centred on the Kurukshetra War","one of the world's earliest civilisations, known for the pyramids, hieroglyphics, and pharaohs",inscriptions on pillars and rocks across the Indian subcontinent proclaiming the emperor's policies of dharma and non-violence,a powerful South Indian dynasty known for its naval power and administrative innovations,B,"the ancient Egyptian civilisation is: one of the world's earliest civilisations, known for the pyramids, hieroglyphics, and pharaohs",History,Ancient History
What is the Chipko Movement?,a major Indian university founded in 1916 by Pandit Madan Mohan Malaviya,a nonviolent social and environmental movement in India in the 1970s to protect forests from deforestation,"the founder of the Maurya Empire, one of the largest empires in ancient Indian history","known as the 'Iron Man of India', instrumental in the political integration of India after independence",B,the Chipko Movement is: a nonviolent social and environmental movement in India in the 1970s to protect forests from deforestation,History,Indian History
"Which term matches this description: ""a German theologian whose 95 Theses in 1517 sparked the Protestant Reformation""?",the Spanish Inquisition,the Ottoman Empire,Genghis Khan,Martin Luther,D,The description matches Martin Luther: a German theologian whose 95 Theses in 1517 sparked the Protestant Reformation,History,Medieval History
"Fill in the blank: ______ refers to ""the last active ruler of the Ptolemaic Kingdom of Egypt, known for her alliances with Roman leaders"".",Cleopatra,Kalidasa,the Punic Wars,the Sangam period,A,"Cleopatra refers to: the last active ruler of the Ptolemaic Kingdom of Egypt, known for her alliances with Roman leaders",History,Ancient History
"Which historical event is described as: ""the overthrow of King James II of England, replaced by William and Mary, strengthening parliamentary power""?",The reign of Ashoka the Great,The Glorious Revolution,The French Revolution,The Gupta Empire,B,"This describes The Glorious Revolution: the overthrow of King James II of England, replaced by William and Mary, strengthening parliamentary power.",History,Modern History
In which year did The partition of India take place (approximately)?,1937,1947,1967,1997,B,The partition of India took place in approximately 1947.,History,Indian History
Which statement correctly describes the D-Day landings?,"the process by which colonies gained independence from European colonial powers, especially after World War II","primarily drafted by Thomas Jefferson, one of the founding fathers of the United States","the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II",a 1948–49 operation in which the Western Allies supplied West Berlin by air after a Soviet blockade,C,"By definition, the D-Day landings is: the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II",History,Modern History
